Date,Open,High,Low,Close,Volume,Adj Close
2005-02-16,1695.11,1707.49,1693.35,1705.24,24841600,1705.24
2005-02-15,1709.32,1711.39,1695.11,1695.11,61986400,1695.11
2005-02-14,1708.86,1726.58,1705.93,1709.32,80743000,1709.32
2005-02-11,1705.93,1714.59,1705.93,1708.86,19771000,1708.86
2005-02-10,1705.36,1713.92,1702.65,1705.93,15785200,1705.93
2005-02-09,1719.8,1720.38,1701.66,1705.36,22056600,1705.36
2005-02-08,1701.44,1731.03,1701.44,1719.8,29298600,1719.8
2005-02-07,1688.17,1702.91,1663.1,1701.44,17053800,1701.44
2005-02-03,1663.1,1690.49,1663.1,1688.17,17697200,1688.17
2005-02-02,1648.11,1665.3,1648.11,1663.1,7921800,1663.1
2005-02-01,1650.72,1658.04,1648.11,1648.11,8991200,1648.11
2005-01-31,1649.79,1654.82,1648.43,1650.72,10085200,1650.72
2005-01-28,1643.6,1657.31,1643.6,1649.79,10459600,1649.79
2005-01-27,1634.83,1650.01,1634.75,1643.6,9694200,1643.6
2005-01-26,1622.95,1635.73,1506.89,1634.83,10359000,1634.83
2005-01-25,1605.7,1625.9,1506.89,1622.95,10268000,1622.95
2005-01-20,1589.67,1610.69,1589.67,1605.7,10420600,1605.7
2005-01-19,1577.02,1593.22,1506.89,1589.67,8976200,1589.67
2005-01-18,1574.04,1579.61,1506.89,1577.02,5805000,1577.02
2005-01-17,1574.66,1577.88,1506.89,1574.04,5705000,1574.04
2005-01-13,1571.15,1577.62,1506.89,1574.65,15317000,1574.65
2005-01-12,1562.05,1571.76,1506.89,1571.15,7160400,1571.15
2005-01-11,1568.11,1568.85,1506.89,1562.05,8384200,1562.05
2005-01-10,1568.1,1575.44,1506.89,1568.11,9384000,1568.11
2005-01-07,1569.04,1577.92,1506.89,1568.1,21213600,1568.1
2005-01-06,1548.71,1574.14,1506.89,1569.04,35331200,1569.04
2005-01-05,1524.75,1552.68,1506.89,1548.71,20857400,1548.71
2005-01-04,1509.25,1529.16,1506.89,1524.75,16518800,1524.75
2005-01-03,1506.89,1512.24,1506.89,1509.25,4792000,1509.25
2004-12-31,1506.89,1513.97,1505.07,1506.89,5712200,1506.89
2004-12-30,1487.09,1519.21,1486.41,1510.75,5093600,1510.75
2004-12-29,1504.41,1504.41,1487.09,1487.09,4386600,1487.09
2004-12-28,1572.55,1572.55,1500.93,1504.41,4263000,1504.41
2004-12-23,1580.66,1582.68,1572.18,1572.55,8672000,1572.55
2004-12-22,1541.4,1599.39,1541.4,1580.66,22882800,1580.66
2004-12-21,1539.36,1544.77,1539.25,1539.77,3159800,1539.77
2004-12-20,1537.27,1545.29,1534.3,1539.36,7197000,1539.36
2004-12-17,1527.59,1539.01,1527.59,1537.27,4951000,1537.27
2004-12-16,1525.93,1535.13,1462.82,1527.59,7201600,1527.59
2004-12-15,1526.14,1530.73,1462.82,1525.93,13007200,1525.93
2004-12-14,1526.77,1532.94,1462.82,1526.14,11687800,1526.14
2004-12-13,1521.06,1529.38,1462.82,1526.77,4046000,1526.77
2004-12-10,1523.16,1524.64,1462.82,1521.06,2589200,1521.06
2004-12-09,1518.69,1526.9,1462.82,1523.16,6673800,1523.16
2004-12-08,1518.84,1527.48,1462.82,1518.69,8267200,1518.69
2004-12-07,1504.09,1520.89,1462.82,1518.84,6914200,1518.84
2004-12-06,1487.89,1505.39,1462.82,1504.09,9375400,1504.09
2004-12-03,1480.04,1490.25,1462.82,1487.89,5876200,1487.89
2004-12-02,1489.48,1490.6,1462.82,1480.04,5166200,1480.04
2004-12-01,1499.41,1502.86,1489.48,1489.48,4530000,1489.48
2004-11-30,1493.61,1504.39,1493.61,1499.41,12028800,1499.41
2004-11-29,1494.83,1499.49,1492.44,1493.61,1686800,1493.61
2004-11-25,1488.86,1498.27,1488.77,1494.83,5122800,1494.83
2004-11-24,1479.38,1492.63,1479.17,1488.86,6921000,1488.86
2004-11-23,1479.06,1485.95,1475.83,1479.38,3705800,1479.38
2004-11-22,1485.21,1490.76,1477.58,1479.06,2766000,1479.06
2004-11-19,1462.82,1496.04,1462.82,1485.21,9112200,1485.21
2004-11-18,1455.58,1468.23,1455.3,1462.82,12206000,1462.82
2004-11-17,1446.46,1458.96,1370.43,1455.58,4824400,1455.58
2004-11-16,1450.48,1453.81,1370.43,1446.46,4562100,1446.46
2004-11-15,1475.18,1480.65,1370.43,1450.48,5733000,1450.48
2004-11-12,1475.72,1488.73,1370.43,1475.18,17858200,1475.18
2004-11-10,1463.27,1484.57,1463.27,1475.72,11102800,1475.72
2004-11-09,1461.19,1468.92,1370.43,1463.27,4847400,1463.27
2004-11-08,1494.68,1495.35,1458.97,1461.19,9218200,1461.19
2004-11-05,1492.08,1496.47,1370.43,1494.68,12099600,1494.68
2004-11-04,1518.93,1519.88,1370.43,1492.08,9600400,1492.08
2004-11-03,1519.37,1525.8,1516.11,1518.65,8776800,1518.65
2004-11-02,1528.74,1531.23,1519.37,1519.37,9083800,1519.37
2004-11-01,1534.42,1543.76,1370.43,1528.74,9509200,1528.74
2004-10-29,1530.1,1538.88,1528.46,1534.41,16140600,1534.41
2004-10-28,1506.69,1545.79,1506.69,1526.92,11322800,1526.92
2004-10-26,1558.3,1563.71,1370.43,1545.33,25987100,1545.33
2004-10-25,1560.87,1565.13,1370.43,1558.3,27370500,1558.3
2004-10-22,1545.16,1565.13,1370.43,1560.87,27370600,1560.87
2004-10-21,1530.78,1549.83,1370.43,1545.16,16098400,1545.16
2004-10-20,1506.69,1536.03,1506.69,1530.78,14373600,1530.78
2004-10-19,1507.37,1519.53,1370.43,1506.69,12211800,1506.69
2004-10-18,1500.54,1521.14,1370.43,1507.37,13722600,1507.37
2004-10-15,1492.2,1521.05,1492.13,1500.92,13041400,1500.92
2004-10-14,1479.17,1501.25,1478.49,1492.16,20348800,1492.16
2004-10-13,1451.37,1481.46,1370.43,1479.17,8530800,1479.17
